date,temp,ws,wd,pm10
5/10/2012 0:00,13,2.4,244.9,6
5/11/2012 0:00,16.9,2.1,90.4,13
5/12/2012 0:00,19.1,2.9,109.2,12
5/13/2012 0:00,20.5,3.6,114.3,28
5/14/2012 0:00,17.4,2.8,59.2,12
5/15/2012 0:00,18.5,2.1,115.7,10
5/16/2012 0:00,20.6,2.4,138.2,24
5/17/2012 0:00,24.5,2.5,200.3,31
5/18/2012 0:00,26.9,5.2,251.6,60
5/19/2012 0:00,24.6,3.2,271.3,38
5/20/2012 0:00,24,2.6,81,39
5/21/2012 0:00,24.9,3.3,120.2,59
5/22/2012 0:00,27.1,3.5,266.3,103
5/23/2012 0:00,29.2,5.7,267.9,121
5/24/2012 0:00,27.6,5.6,276.3,63
5/25/2012 0:00,27.2,3.5,233.7,51
5/26/2012 0:00,26.8,4.4,207.9,63
5/27/2012 0:00,23.9,3.5,253.1,24
5/28/2012 0:00,23.8,2.7,306.6,20
5/29/2012 0:00,25.9,2.5,252.2,35
5/30/2012 0:00,26.7,4.1,297.7,32
5/31/2012 0:00,25.9,3.7,64.6,52
6/1/2012 0:00,26.3,2.8,149.6,49
6/2/2012 0:00,28.7,3.1,198,42
6/3/2012 0:00,28.3,3.5,268.1,40
6/4/2012 0:00,28.1,4.4,254.2,42
6/5/2012 0:00,26.3,2,269.8,32
6/6/2012 0:00,28.5,2.7,241.2,28
6/7/2012 0:00,29.4,3.1,263.7,30
6/8/2012 0:00,28.8,2.4,276.7,29
6/9/2012 0:00,29.4,4.5,251.5,45
6/10/2012 0:00,28.6,5.6,265.2,30
6/11/2012 0:00,28.8,2.7,256.8,30
6/12/2012 0:00,29.8,2.4,252.5,35
6/13/2012 0:00,29.9,2.2,183.5,47
6/14/2012 0:00,29.5,3.4,251.5,82
6/15/2012 0:00,28.4,4.9,229.9,99
6/16/2012 0:00,25.7,2.7,108.5,23
6/17/2012 0:00,27.7,1.6,188.3,24
6/18/2012 0:00,32,3.8,269.4,32
6/19/2012 0:00,31,5.6,270.4,46
6/20/2012 0:00,31.3,3.2,252.2,37
6/21/2012 0:00,29.4,4.7,127,70
6/22/2012 0:00,28.3,2.8,147.5,21
6/23/2012 0:00,29.3,3.3,138.6,13
6/24/2012 0:00,29.2,2.3,112.4,19
6/25/2012 0:00,29.8,2.4,111.7,22
6/26/2012 0:00,31.3,2.6,155.7,26
6/27/2012 0:00,31.8,2.6,164.2,48
6/28/2012 0:00,31.8,2.1,138.8,67
6/29/2012 0:00,31.6,2.3,125.2,63
6/30/2012 0:00,32.8,3,149.6,41
7/1/2012 0:00,30,3.7,135.9,25
7/2/2012 0:00,28.1,3,117.5,24
7/3/2012 0:00,26.8,3.2,164.8,43
7/4/2012 0:00,24.1,3.7,246.8,6
7/5/2012 0:00,25,3.7,229,16
7/6/2012 0:00,22.2,2.2,153.3,12
7/7/2012 0:00,23.4,1.9,82.5,8
7/8/2012 0:00,27.5,1.9,91.1,16
7/9/2012 0:00,27,2.8,102.2,35
7/10/2012 0:00,22.3,3.3,65.2,8
7/11/2012 0:00,24,3,116.3,29
7/12/2012 0:00,25.7,2.3,111.8,29
7/13/2012 0:00,27.2,2.3,128.8,24
7/14/2012 0:00,27.8,2.6,123.7,24
7/15/2012 0:00,28.2,2.6,135.7,22
7/16/2012 0:00,28.1,2.6,217.6,35
7/17/2012 0:00,28,3,273.8,20
7/18/2012 0:00,26.9,2.3,113.3,25
7/19/2012 0:00,26.7,3.3,98,19
7/20/2012 0:00,26,3.5,131.1,29
7/21/2012 0:00,27.3,2.1,148.3,36
7/22/2012 0:00,27.2,2,92.8,27
7/23/2012 0:00,27.1,2.9,304.8,25
7/24/2012 0:00,26.5,2.8,260.7,53
7/25/2012 0:00,26.9,4.8,261.4,23
7/26/2012 0:00,27.4,2.2,97.8,26
7/27/2012 0:00,25.1,3.2,104.1,30
7/28/2012 0:00,25.2,2.9,121.2,81
7/29/2012 0:00,26.8,2.7,147.7,22
7/30/2012 0:00,28.5,1.9,202.3,42
7/31/2012 0:00,,,,
8/1/2012 0:00,30.6,3.5,261.9,33
8/2/2012 0:00,31.1,4.5,268.1,56
8/3/2012 0:00,30.8,4.8,268,71
8/4/2012 0:00,29.7,1.2,288.1,62
8/5/2012 0:00,,,,
8/6/2012 0:00,29,2.3,94.2,
8/7/2012 0:00,30,2.3,122,
8/8/2012 0:00,29.6,2.8,104.5,23
8/9/2012 0:00,28.5,3.2,54.9,25
8/10/2012 0:00,29,3.6,87.4,45
8/11/2012 0:00,29.7,2,160.7,37
8/12/2012 0:00,30,2.1,143.6,47
8/13/2012 0:00,27.5,3.1,142.9,46
8/14/2012 0:00,29.3,2.8,146.4,27
8/15/2012 0:00,29.9,1.7,355,28
8/16/2012 0:00,28.3,3.3,37.7,62
8/17/2012 0:00,23.7,2.6,48.1,46
8/18/2012 0:00,24.3,1.4,295.9,10
8/19/2012 0:00,26.7,2.3,91.1,23
8/20/2012 0:00,26.9,1.5,166.4,21
8/21/2012 0:00,27.8,2,152.1,35
8/22/2012 0:00,27.2,2.8,73.1,21
8/23/2012 0:00,23.7,2.8,278,44
8/24/2012 0:00,25,4.1,245.4,9
8/25/2012 0:00,26.8,3.2,284.7,13
8/26/2012 0:00,25.4,2.8,85.4,16
8/27/2012 0:00,25.8,3.4,80.4,18
8/28/2012 0:00,25.5,3.1,83.7,23
8/29/2012 0:00,24.9,1.9,63.1,27
8/30/2012 0:00,25.6,1.8,82.9,26
8/31/2012 0:00,26.1,1.5,120.7,29
9/1/2012 0:00,27,1.8,110.1,32
9/2/2012 0:00,27.8,1.6,166.2,34
9/3/2012 0:00,28.9,2.6,242.8,57
9/4/2012 0:00,28.9,3.8,265.5,27
9/5/2012 0:00,28.8,3.6,246.7,36
9/6/2012 0:00,27.3,3.3,181.7,34
9/7/2012 0:00,26.1,2.9,270,21
9/8/2012 0:00,16.8,4.6,60,9
9/9/2012 0:00,19.7,2.2,60.3,16
9/10/2012 0:00,23.6,1.8,96.6,21
