date,temp,ws,wd,pm10
5/11/2012 0:00,18.2,3.6,115.9,34
5/12/2012 0:00,19.7,4,129.3,26
5/13/2012 0:00,21.4,4.8,120.7,78
5/14/2012 0:00,18.3,3.1,56.7,23
5/15/2012 0:00,18.7,1.9,111.7,13
5/16/2012 0:00,20.6,2.4,207.4,14
5/17/2012 0:00,24.8,3,202.9,31
5/18/2012 0:00,25.5,5.6,202.2,41
5/19/2012 0:00,24.2,3.8,215.2,36
5/20/2012 0:00,24,3.3,68.8,46
5/21/2012 0:00,26,3.4,143.6,51
5/22/2012 0:00,27.6,4.4,201.7,44
5/23/2012 0:00,28.2,7.2,211.2,214
5/24/2012 0:00,25.7,5.9,220.1,55
5/25/2012 0:00,25.5,5.1,182.9,48
5/26/2012 0:00,25.8,6.1,194.4,50
5/27/2012 0:00,22.8,4.1,207.3,25
5/28/2012 0:00,23,2.6,238.3,36
5/29/2012 0:00,25.3,3.1,223.5,
5/30/2012 0:00,25,3.7,202,
5/31/2012 0:00,25.1,4,74.1,42
6/1/2012 0:00,26.1,3.1,179.7,30
6/2/2012 0:00,28.4,4,200.6,35
6/3/2012 0:00,27.8,3.8,245.8,44
6/4/2012 0:00,27,3.3,188.3,42
6/5/2012 0:00,25.7,2.6,199.6,27
6/6/2012 0:00,27.8,3.1,179.5,33
6/7/2012 0:00,28.1,3.2,188.1,31
6/8/2012 0:00,27.8,3.3,209.5,30
6/9/2012 0:00,28.5,5,205,50
6/10/2012 0:00,27.3,5.5,201.1,46
6/11/2012 0:00,27.3,2.5,176.2,36
6/12/2012 0:00,29.4,3.3,176.5,33
6/13/2012 0:00,28.8,2.8,157.6,57
6/14/2012 0:00,28.2,4,189.3,40
6/15/2012 0:00,27.4,5.4,199.2,75
6/16/2012 0:00,26.6,3.5,96.4,31
6/17/2012 0:00,28,2.8,175.2,24
6/18/2012 0:00,30.5,3.4,215.3,28
6/19/2012 0:00,29.7,4,196.1,31
6/20/2012 0:00,30.1,2.2,90,37
6/21/2012 0:00,29.1,5.4,93.2,138
6/22/2012 0:00,29,3.4,150.3,25
6/23/2012 0:00,30,3.9,135.2,13
6/24/2012 0:00,29,3,207.7,27
6/25/2012 0:00,30.2,2.2,124.5,24
6/26/2012 0:00,31.2,3.8,187.4,26
6/27/2012 0:00,31.8,3.5,149.8,38
6/28/2012 0:00,32.1,2.2,188.6,54
6/29/2012 0:00,31.3,2.4,100.8,49
6/30/2012 0:00,31.8,2.5,96.6,43
7/1/2012 0:00,30.7,4,131.9,26
7/2/2012 0:00,28.4,3,98.5,19
7/3/2012 0:00,27.4,3.9,132.1,52
7/4/2012 0:00,24.7,3.8,202.3,17
7/5/2012 0:00,23.8,4,193.8,14
7/6/2012 0:00,22.3,2.1,18.2,11
7/7/2012 0:00,22.7,1.9,16.6,13
7/8/2012 0:00,26.9,2.1,48.1,14
7/9/2012 0:00,27.1,3.2,91.6,19
7/10/2012 0:00,22.9,3.8,33.5,15
7/11/2012 0:00,25.2,4.8,104,12
7/12/2012 0:00,26.2,2.1,164.3,15
7/13/2012 0:00,27.3,2.9,106.3,22
7/14/2012 0:00,28.2,2.7,104.4,20
7/15/2012 0:00,29,2.9,140.9,17
7/16/2012 0:00,26.9,2.7,226.7,22
7/17/2012 0:00,27.2,1.9,31.3,12
7/18/2012 0:00,27.9,4,138.3,29
7/19/2012 0:00,26.6,5.3,73.4,20
7/20/2012 0:00,26.1,4,118.9,18
7/21/2012 0:00,27.3,3.5,100.3,21
7/22/2012 0:00,27.1,3.1,143.9,31
7/23/2012 0:00,26.5,2.6,37.1,29
7/24/2012 0:00,25.7,3.3,188.2,65
7/25/2012 0:00,25.2,3.1,180.9,13
7/26/2012 0:00,26.7,1.8,156.6,15
7/27/2012 0:00,25,3.8,72.1,15
7/28/2012 0:00,24.8,3.9,106.4,25
7/29/2012 0:00,26.7,2.8,156.9,19
7/30/2012 0:00,28.1,2.6,169.9,22
7/31/2012 0:00,28.2,3.4,178.8,15
8/1/2012 0:00,29.5,2.3,185.5,21
8/2/2012 0:00,30,2.4,314.9,20
8/3/2012 0:00,29.2,3.1,248.7,20
8/4/2012 0:00,28.7,1.9,310.2,21
8/5/2012 0:00,27.8,5.1,89.9,49
8/6/2012 0:00,29.4,2.2,105.4,23
8/7/2012 0:00,30,1.9,101.8,20
8/8/2012 0:00,29.5,3.1,75.1,18
8/9/2012 0:00,29.2,4.1,66.8,33
8/10/2012 0:00,29.5,4.3,92.6,30
8/11/2012 0:00,30.2,3.2,170.6,32
8/12/2012 0:00,30.6,2.4,175,38
8/13/2012 0:00,28,3.8,136.1,31
8/14/2012 0:00,29,2.6,180.4,24
8/15/2012 0:00,29.3,1.8,261,22
8/16/2012 0:00,26.9,3.6,146.3,49
8/17/2012 0:00,23.8,2.4,321.7,12
8/18/2012 0:00,24.5,1.8,186.3,12
8/19/2012 0:00,25.7,2.1,63.1,30
8/20/2012 0:00,26.5,2.2,183.7,18
8/21/2012 0:00,28.1,3.5,160.8,35
8/22/2012 0:00,26.4,4.1,73,23
8/23/2012 0:00,22.9,2.7,153.2,11
8/24/2012 0:00,24.2,3.4,213.7,8
8/25/2012 0:00,25.6,2,112.8,11
8/26/2012 0:00,26.1,2.6,89.5,13
8/27/2012 0:00,26.9,4,94.1,16
8/28/2012 0:00,26.4,3.2,95.3,18
8/29/2012 0:00,26.1,2.5,82.1,23
8/30/2012 0:00,26,1.4,123.2,25
8/31/2012 0:00,26.4,1.8,203.5,26
9/1/2012 0:00,27.1,1.6,106.2,30
9/2/2012 0:00,28,2.1,139,29
9/3/2012 0:00,28.4,2.3,195,31
9/4/2012 0:00,27.7,2.2,188.3,36
9/5/2012 0:00,27.8,3.3,164.6,22
9/6/2012 0:00,27.1,4.4,171.7,32
9/7/2012 0:00,25,3.4,176.5,30
9/8/2012 0:00,,,,
9/9/2012 0:00,,,,
9/10/2012 0:00,,,,
9/11/2012 0:00,23.6,3.4,176.4,23
9/12/2012 0:00,22,3.3,209.5,12
9/13/2012 0:00,18.2,3.9,355,5
9/14/2012 0:00,16,2.6,175.9,16
9/15/2012 0:00,16.4,1.9,326.3,15
9/16/2012 0:00,21.8,2.6,189.1,14
9/17/2012 0:00,23.9,3.5,165.3,22
9/18/2012 0:00,21.2,2.3,183.8,47
9/19/2012 0:00,23.4,2.4,166.2,32
9/20/2012 0:00,24.8,3.1,164,21
9/21/2012 0:00,24.9,2.5,173.4,29
9/22/2012 0:00,24.7,2.6,153.6,25
9/23/2012 0:00,24.8,2.7,165.4,25
9/24/2012 0:00,23.9,2.7,183.9,20
9/25/2012 0:00,23.7,2.5,155.4,25
9/26/2012 0:00,23.8,3.3,178,44
9/27/2012 0:00,23.2,2.2,178.1,17
9/28/2012 0:00,18.3,2.7,14.5,10
9/29/2012 0:00,18.8,1.7,190.1,5
9/30/2012 0:00,21.3,2.4,170.6,7
10/1/2012 0:00,20.6,2,24.4,15
10/2/2012 0:00,21.8,2.6,166.8,20
10/3/2012 0:00,24.5,2.8,283.3,21
10/4/2012 0:00,23.8,3.4,172.4,22
10/5/2012 0:00,23.7,4.6,194.2,23
10/6/2012 0:00,22.2,3.7,184.8,16
10/7/2012 0:00,15.9,2.4,90.5,28
10/8/2012 0:00,19,2.7,171.1,22
10/9/2012 0:00,21.4,2.7,168.4,21
10/10/2012 0:00,21.7,2.5,130.7,31
10/11/2012 0:00,20.4,2.3,42.4,28
10/12/2012 0:00,20.6,4.7,188.5,51
10/13/2012 0:00,16.8,2.2,177.1,19
10/14/2012 0:00,16.6,3.4,62.1,13
10/15/2012 0:00,18.2,2.1,164.7,27
10/16/2012 0:00,19.8,3.1,197.8,16
10/17/2012 0:00,20.8,3.4,188,17
10/18/2012 0:00,20.3,2.3,25.9,40
10/19/2012 0:00,18.6,2.8,66.3,18
10/20/2012 0:00,21.1,3,188.7,30
10/21/2012 0:00,20,5.3,198.8,54
10/22/2012 0:00,19.1,3.8,180.5,15
10/23/2012 0:00,20.9,3.1,171.1,23
10/24/2012 0:00,21.2,4.2,179.6,30
10/25/2012 0:00,16.5,2.5,124.1,42
10/26/2012 0:00,11.7,4.6,90.6,46
10/27/2012 0:00,10.4,2.1,128.7,38
10/28/2012 0:00,13.2,2,54.2,30
10/29/2012 0:00,16.2,2.1,153,26
10/30/2012 0:00,16.9,2.6,5.6,31
10/31/2012 0:00,16.3,2.5,57.5,27
11/1/2012 0:00,16.8,2.4,106.1,37
11/2/2012 0:00,16.9,2.4,85.7,44
11/3/2012 0:00,17.1,2.2,164.9,39
11/4/2012 0:00,15.7,2,31,33
11/5/2012 0:00,15.1,2.6,73.8,28
11/6/2012 0:00,16.1,2.1,148.3,32
11/7/2012 0:00,16.8,2.8,157.5,24
11/8/2012 0:00,19,3.9,185.4,27
11/9/2012 0:00,16.4,4,188.2,43
11/10/2012 0:00,13.8,6.5,218.9,44
11/11/2012 0:00,5.2,4.2,334.1,8
11/12/2012 0:00,3.1,1.9,20.1,22
11/13/2012 0:00,6,2.2,348.5,23
11/14/2012 0:00,9.1,2.3,22.1,32
11/15/2012 0:00,11,2.1,2.8,31
11/16/2012 0:00,12.9,1.6,101.5,39
11/17/2012 0:00,12.5,1.4,130.6,42
11/18/2012 0:00,13.5,3,168.4,18
11/19/2012 0:00,12,2,38,5
11/20/2012 0:00,11,2.3,8.4,12
11/21/2012 0:00,14,2.9,205.9,17
11/22/2012 0:00,14.7,1.4,133.8,24
11/23/2012 0:00,9.8,2.7,51.4,20
11/24/2012 0:00,9.6,1.9,101.2,34
11/25/2012 0:00,13.2,2.7,178,25
11/26/2012 0:00,13.6,2.3,94.3,39
11/27/2012 0:00,9.6,1.7,55.6,52
11/28/2012 0:00,11,2.3,76.4,45
11/29/2012 0:00,13.6,2.7,170.8,24
11/30/2012 0:00,13.3,2.6,163.9,23
12/1/2012 0:00,13.9,2.7,180.6,18
12/2/2012 0:00,14.2,2.9,178.1,27
12/3/2012 0:00,14.6,4.2,179.1,22
12/4/2012 0:00,10.7,2.9,28.3,24
12/5/2012 0:00,10.6,2.1,56,28
12/6/2012 0:00,14.1,3.2,165.5,33
12/7/2012 0:00,14.2,3.6,183.5,27
12/8/2012 0:00,12.1,4.5,189.4,22
12/9/2012 0:00,10.1,5.7,207,121
12/10/2012 0:00,1.2,2.7,6.2,28
12/11/2012 0:00,2.5,2.8,8,20
12/12/2012 0:00,6.6,3.2,173.6,34
12/13/2012 0:00,8.6,2.3,84.4,40
12/14/2012 0:00,8.2,5.9,204.1,16
12/15/2012 0:00,6.3,2.7,172.3,5
12/16/2012 0:00,5.8,4.6,206.2,6
12/17/2012 0:00,6.1,4.8,174.6,4
12/18/2012 0:00,10.4,3.9,178.2,5
12/19/2012 0:00,5.9,6.9,250,397
12/20/2012 0:00,-1.1,1.8,8.6,13
12/21/2012 0:00,1.2,2.8,5.3,16
12/22/2012 0:00,4.7,2.7,13.2,16
12/23/2012 0:00,7.6,2.5,161,15
12/24/2012 0:00,8.8,4.5,188.6,25
12/25/2012 0:00,3.9,2.8,17.4,7
12/26/2012 0:00,4.2,2.5,192.3,16
12/27/2012 0:00,5.3,4.2,209.5,20
12/28/2012 0:00,1.7,2.1,38.2,20
12/29/2012 0:00,0.7,2.5,28.7,7
12/30/2012 0:00,3.2,1.9,354.7,16
12/31/2012 0:00,2.4,4.7,201.5,3
1/1/2013 0:00,0.4,2.2,95.1,6
1/2/2013 0:00,-0.9,3.2,12.6,3
1/3/2013 0:00,-2,2.4,125.2,7
1/4/2013 0:00,-2.4,1.6,188.8,4
1/5/2013 0:00,-4.2,1.6,55.2,6
1/6/2013 0:00,0.2,1.7,18.5,7
1/7/2013 0:00,5.5,2.7,55.8,5
1/8/2013 0:00,5.6,2.5,1.3,9
1/9/2013 0:00,6.2,3.5,12.9,9
1/10/2013 0:00,6.8,4,146.4,13
1/11/2013 0:00,6.3,6.3,207.7,34
1/12/2013 0:00,-1,3.6,314.7,12
1/13/2013 0:00,-2.7,2.3,130.1,16
1/14/2013 0:00,-1.9,2.7,302.9,15
1/15/2013 0:00,-4.5,3.6,0.4,12
1/16/2013 0:00,-1.4,2,27.1,22
1/17/2013 0:00,3.1,2.4,34.9,12
1/18/2013 0:00,4.7,1.9,16.9,22
1/19/2013 0:00,4.9,2.5,4.5,16
1/20/2013 0:00,5.6,2.7,21.9,20
1/21/2013 0:00,6,3,12.2,18
1/22/2013 0:00,8,3,21,26
1/23/2013 0:00,8.9,2.7,44.6,30
1/24/2013 0:00,11.8,2.3,135.2,20
1/25/2013 0:00,12.6,1.6,80.6,24
1/26/2013 0:00,12.5,2.9,170.7,14
1/27/2013 0:00,12,4.1,187.9,5
1/28/2013 0:00,10.4,5.8,207.1,24
1/29/2013 0:00,2.8,7,255.7,88
1/30/2013 0:00,2.2,2.5,356.6,8
1/31/2013 0:00,5.5,2.1,35.2,15
2/1/2013 0:00,7.5,2.2,90.9,22
2/2/2013 0:00,7.6,2.3,25.3,23
2/3/2013 0:00,8.8,2.2,338.6,19
2/4/2013 0:00,10.5,2.4,17.4,20
2/5/2013 0:00,9.8,2.5,8.3,19
2/6/2013 0:00,11.5,3.5,202,14
2/7/2013 0:00,10.8,2.4,107.1,22
2/8/2013 0:00,12.5,4.8,145.1,30
2/9/2013 0:00,7.9,7.5,224.7,113
2/10/2013 0:00,3.9,3.2,178.1,15
2/11/2013 0:00,5.8,3.3,155.3,31
2/12/2013 0:00,2.9,3.3,346.7,13
2/13/2013 0:00,3.2,2.8,337.2,13
2/14/2013 0:00,5.3,2.3,1.8,19
2/15/2013 0:00,5.1,2.4,42.3,24
2/16/2013 0:00,6.2,2.2,134.3,21
2/17/2013 0:00,9.1,3.5,178.8,22
2/18/2013 0:00,11.2,3.2,199.7,20
2/19/2013 0:00,7.6,4.8,159.1,26
2/20/2013 0:00,7,7.1,213.1,
2/21/2013 0:00,2.2,5.6,196.6,
2/22/2013 0:00,4.6,4.3,190.5,14
2/23/2013 0:00,6.1,3.2,149.4,10
2/24/2013 0:00,5.3,5.6,221.2,84
2/25/2013 0:00,2.5,3,19.7,11
2/26/2013 0:00,6.7,5.3,198.8,42
2/27/2013 0:00,3.2,2.4,17.9,27
2/28/2013 0:00,4.7,1.9,34.7,19
3/1/2013 0:00,8.8,2.8,24,20
3/2/2013 0:00,11.4,2.4,336.3,18
3/3/2013 0:00,15.6,5.2,206.7,42
3/4/2013 0:00,16.2,5.9,236.6,64
3/5/2013 0:00,11.1,2.6,68.4,54
3/6/2013 0:00,14.3,2.7,126.1,39
3/7/2013 0:00,16.2,3.4,177.1,36
3/8/2013 0:00,14.2,6.7,191.5,
3/9/2013 0:00,6.4,5.7,240.4,
3/10/2013 0:00,5.8,1.8,120.9,
3/11/2013 0:00,9.9,2.9,172.7,
3/12/2013 0:00,12.6,3.3,66.9,
3/13/2013 0:00,14.3,2.4,205.3,35
3/14/2013 0:00,16.3,2.1,145.1,32
3/15/2013 0:00,19.1,3,166.9,29
3/16/2013 0:00,19.1,4.3,202.3,28
3/17/2013 0:00,17.4,5.6,222.3,89
3/18/2013 0:00,16.5,4.4,192.9,26
3/19/2013 0:00,16.7,4.2,192.5,22
3/20/2013 0:00,14.7,2.9,161.4,29
3/21/2013 0:00,17.6,5.1,203.6,48
3/22/2013 0:00,17.4,5.3,218.8,63
3/23/2013 0:00,13.8,6.6,237.7,202
3/24/2013 0:00,7,2.8,187.2,43
3/25/2013 0:00,8.5,2.9,33,29
3/26/2013 0:00,11.5,2.6,190,38
3/27/2013 0:00,15.8,2.5,194.4,53
3/28/2013 0:00,18.9,2.9,178.3,30
3/29/2013 0:00,19,2.9,260,18
3/30/2013 0:00,18.7,2.7,322.1,20
3/31/2013 0:00,18.9,2.6,177.1,19
4/1/2013 0:00,19.6,4,185.7,26
4/2/2013 0:00,18,4.9,200.8,36
4/3/2013 0:00,13.4,2.3,124.9,26
4/4/2013 0:00,16.7,2.3,154.2,29
4/5/2013 0:00,20.3,4,189.2,39
4/6/2013 0:00,19.6,4.2,209.4,29
4/7/2013 0:00,19.8,5,198.7,33
4/8/2013 0:00,19.6,8,193.5,305
4/9/2013 0:00,11.9,8.1,245.1,470
4/10/2013 0:00,10.1,4.5,208.6,28
4/11/2013 0:00,13,2.4,206.8,15
4/12/2013 0:00,16.4,1.6,4.8,31
4/13/2013 0:00,18.8,3.6,276.8,23
4/14/2013 0:00,19.2,7,218.9,78
4/15/2013 0:00,19.6,6.4,216.6,37
4/16/2013 0:00,20.1,5.7,193.6,34
4/17/2013 0:00,16.1,8.3,218.7,556
4/18/2013 0:00,8.8,3.4,347.5,10
4/19/2013 0:00,9,3.4,215.4,35
4/20/2013 0:00,16.9,3.9,204.9,41
4/21/2013 0:00,18.4,3.4,303.2,22
4/22/2013 0:00,21.5,3.9,196.5,35
4/23/2013 0:00,20.7,6.6,188.4,147
4/24/2013 0:00,15.1,2.2,154.8,72
4/25/2013 0:00,19.6,4.5,234.4,58
4/26/2013 0:00,19.3,2.5,191.1,22
4/27/2013 0:00,20.8,2.6,113.9,34
4/28/2013 0:00,21,2.4,221.5,31
4/29/2013 0:00,23.1,3.7,187.9,30
4/30/2013 0:00,24.5,3.8,182.4,35
5/1/2013 0:00,22.7,4,189.9,32
5/2/2013 0:00,12.9,3.9,56.1,206
5/3/2013 0:00,11.1,2.2,179.4,52
5/4/2013 0:00,17.9,2.3,125.7,63
5/5/2013 0:00,21.3,5.8,112.3,65
5/6/2013 0:00,19.8,3.8,236.6,47
5/7/2013 0:00,19.2,4.3,191,17
5/8/2013 0:00,18.8,4.4,201.7,32
5/9/2013 0:00,19,3.1,208.4,21
5/10/2013 0:00,16.1,3.2,28.1,34
5/11/2013 0:00,15.4,4.8,58.8,14
5/12/2013 0:00,19.2,2.8,88.6,18
5/13/2013 0:00,20.6,2.5,90.6,19
5/14/2013 0:00,21.3,3.7,181.6,18
5/15/2013 0:00,24.3,3.4,228.9,39
5/16/2013 0:00,25.4,3.7,198.6,35
5/17/2013 0:00,25.2,3.2,195.8,32
5/18/2013 0:00,23.2,5.1,210.7,36
5/19/2013 0:00,22.3,5,216.7,40
5/20/2013 0:00,22.4,5.4,285.6,81
5/21/2013 0:00,21.1,3.4,298.9,15
5/22/2013 0:00,24.8,4.1,192.6,22
5/23/2013 0:00,27.5,3.6,190.8,51
5/24/2013 0:00,25.9,4.5,184,80
5/25/2013 0:00,26.8,3.9,209.8,37
5/26/2013 0:00,26.1,4.8,195.4,29
5/27/2013 0:00,25.4,4.3,188.6,24
5/28/2013 0:00,24.9,4.6,208.9,37
5/29/2013 0:00,23.5,6.4,229.2,52
5/30/2013 0:00,25.2,4.8,222,36
5/31/2013 0:00,26.7,3.6,198.9,30
6/1/2013 0:00,27.1,4.1,45.4,173
6/2/2013 0:00,27.1,6,126.8,293
6/3/2013 0:00,26.7,3.6,209.8,41
6/4/2013 0:00,28.5,3.7,226.8,70
6/5/2013 0:00,28.5,3.2,176.3,33
6/6/2013 0:00,25.9,3.9,115.4,183
6/7/2013 0:00,25.1,3.2,166.3,68
6/8/2013 0:00,27.9,3.4,196.7,94
6/9/2013 0:00,29.1,3.1,96.4,64
6/10/2013 0:00,31.2,3.2,173.7,34
6/11/2013 0:00,31.7,2.3,211.9,26
6/12/2013 0:00,31.9,3.5,108.9,60
6/13/2013 0:00,29.3,5.1,101.5,45
6/14/2013 0:00,26,3.4,165.8,57
6/15/2013 0:00,27.8,1.9,213,50
6/16/2013 0:00,28.8,2.9,210.2,40
6/17/2013 0:00,28.6,2.4,163.6,60
6/18/2013 0:00,28.1,3,122.1,49
6/19/2013 0:00,31.1,5.4,191.5,61
6/20/2013 0:00,30.1,6.1,179.9,164
6/21/2013 0:00,29.9,4.5,185.6,45
6/22/2013 0:00,29.9,4.4,200.6,59
6/23/2013 0:00,29.2,4.7,194.3,58
6/24/2013 0:00,29.6,4,195.7,40
6/25/2013 0:00,29.6,4.4,193.9,42
6/26/2013 0:00,30.3,2.4,226.3,36
6/27/2013 0:00,31.8,2.4,133.3,39
6/28/2013 0:00,31.7,4.8,108.5,44
6/29/2013 0:00,30.7,2.5,243.2,68
6/30/2013 0:00,29.2,4,99.6,64
7/1/2013 0:00,23,4.2,83.7,
7/2/2013 0:00,22.8,3.3,122.8,
7/3/2013 0:00,24.5,2.4,98.3,
7/4/2013 0:00,26.1,2.1,116.9,28
7/5/2013 0:00,28.3,2,177.8,37
7/6/2013 0:00,29.2,2.1,328.4,25
7/7/2013 0:00,29.8,3.6,84.5,33
7/8/2013 0:00,29.5,3.9,97.5,24
7/9/2013 0:00,29.6,3,94,24
7/10/2013 0:00,29.3,2.7,179.9,36
7/11/2013 0:00,28.6,3.4,76,33
7/12/2013 0:00,27.6,3.4,0.3,34
7/13/2013 0:00,28.7,2.7,100.9,17
7/14/2013 0:00,29.6,2.2,219.1,45
7/15/2013 0:00,22.7,4.8,69.2,34
7/16/2013 0:00,22.7,4,84,25
7/17/2013 0:00,21.9,6.4,80.5,71
7/18/2013 0:00,20,2.4,52.5,4
7/19/2013 0:00,22.9,2.3,157,9
7/20/2013 0:00,23.7,3,303.9,11
7/21/2013 0:00,24.7,1.8,209.8,10
7/22/2013 0:00,25.2,3.2,187.2,15
7/23/2013 0:00,24.6,3.3,175,26
7/24/2013 0:00,24.6,3.4,200,108
